Locality,Sample,mab,Latitude,Longitude,Geologic Unit(s),Fossil,Fossil Subgroup,Fossil Unit,Reference,Period,Epoch,Age,projectName,Sample Collector
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Grandaurispina undulata,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Hetralosia magnispina,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Heterelasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Husteida citeria,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Hustedia hapala,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Hustedia tomea,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Leiorhynchoidea scelesta,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Lepidocrania sublamellosa,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Liosotella wordensis,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Meekella skenoides,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Neiphricadothyris conara,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Paraspiriferina paginata,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Paucispinifera tumida,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Petasmatherus opulus,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Pseudodielasma magnum,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Reticulariina girtyi,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Rhamnaria sulcata,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Rhyrnchopora guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Spiriferella sp.,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Thedusia dischides,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Undulella guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Wellerella girtyi seorsa,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 730,USNM 730,n/a,31.8607,-104.8236,Cherry Canyon Formation,Invertebrate,Brachiopod,Xenosteges quadratus,Cooper and Grant (1977),Permian,Guadalupian,Roadian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 731,USGS 7638,n/a,31.8171,-104.7743,Hegler Limestone,Invertebrate,Several,SEE USGS 7638,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 731j,USGS 7605,n/a,31.9875,-104.7615,Capitan Limestone,Invertebrate,Brachiopod,SEE USGS 7605,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Ammonoid,Altudoceras altudense,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Ammonoid,Cibolites uddeni,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Ammonoid,?Mexicoceras guadalupense,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Ammonoid,?Timorites uddeni,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Acanthocrania sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Allorhynchus sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Altiplecus? deltosus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Altiplecus extensus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Anteridocus bicostatus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Anteridocus swallovianus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Arionthia polypleura,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Bryorhynchus bisulcatum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Cancrinella sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Cartorhium sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Chonetinetes sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Chonetinetes varians,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Composita pyriformis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Composita sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Cooperina inexpectata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Craspedona newelli,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Crenispirifer jubatus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Crurithyris sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Ctenalosia fixata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Ctenalosia rotunda,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Derbyia sp,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dielasma cordatum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dielasma rigbyi,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dielasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dielasma sulcatum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dyoros (Dyoros) intrepidus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Dyoros (Dyoros) robustus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Echinosteges guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Fascicosta elongata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Glossothyropsis juvenis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Glossothyropsis polita,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Glossothyropsis robusta,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Grandaurispina sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Heteralosia magnispina,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Heteralosia paucispinosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Heterelasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Hustedia demissa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Hustedia opsia,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Hustedia rupinata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Hustedia sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Lamellosia lamellosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Liosotella opima,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Metriolepis nabis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Metriolepis pedicosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Metriolepis sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Micraphelia scitula,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Micraphelia subalata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Notothyris sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Paraspiriferina billingsi,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Paucispinifera indentata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Paucispinifera latidorsata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Petrocrania sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Phrenophoria perplexa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Phrenophoria pinguis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Plectelasma guadalupense,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Pseudodielasma brilli,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Pseudoleptodus guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Rallacosta imporcata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Reticulariina echinata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Reticulariina sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Sarganostega pressa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Sarganostega transversalis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Scapharina levis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Scapharina quadrata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Scapharina rugosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Sestropoma cribriferum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Spiriferella sulcifer,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Thamnosia capitanensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Thedusia magna,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Thedusia trigonalis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Thedusia ventricosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Timorina attenuata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Timorina ovata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Tropidelasma gregarium,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Xenosaria exotica,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USNM 732a,n/a,31.8035,-104.7718,Hegler Limestone,Invertebrate,Brachiopod,Xenosteges umbonatus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USGS 33851,n/a,31.8035,-104.7718,Hegler Limestone,Vertebrate,Conodont,Jinogondolella aserrata,Wardlaw (2003),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 732a,USGS 33851,n/a,31.8035,-104.7718,Hegler Limestone,Vertebrate,Fish,Fish plates,Wardlaw (2003),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
